ph,temperature,humidity,flow,turbidity,tds,biofilm_risk_percent,biofilm_formation_label
7.31,19.06,74.71,59.46,2920.39,1185.71,72.48,HIGH
7.33,19.43,74.12,59.27,2917.98,1198.79,72.65,HIGH
7.32,19.75,75.05,60.32,2914.71,1149.61,72.65,HIGH
7.27,19.64,75.44,62.12,3000.0,1320.76,72.35,HIGH
7.26,19.71,76.24,61.62,3000.0,1219.23,72.57,HIGH
7.22,19.35,76.9,63.05,3000.0,1196.32,72.19,HIGH
7.22,19.07,77.9,61.16,3000.0,1251.21,72.56,HIGH
7.17,18.85,77.52,59.92,3000.0,1159.94,73.09,HIGH
7.16,18.7,78.04,60.29,3000.0,1173.3,72.92,HIGH
7.19,19.01,77.32,59.32,3000.0,1206.02,73.24,HIGH
7.24,18.99,77.21,61.13,2951.29,1198.67,72.37,HIGH
7.25,18.84,77.82,59.24,2929.94,1137.16,72.77,HIGH
7.26,18.34,78.61,59.32,2908.53,1126.63,72.34,HIGH
7.22,18.4,77.82,59.78,2915.93,1134.12,72.52,HIGH
7.21,18.13,77.32,59.62,2951.07,1214.24,72.4,HIGH
7.19,18.45,77.63,59.81,2997.78,1197.02,72.69,HIGH
7.15,18.09,77.97,59.65,3000.0,1204.85,72.76,HIGH
7.17,17.68,77.59,59.8,2966.76,1223.58,72.31,HIGH
7.15,18.07,77.96,61.11,2949.04,1179.76,72.29,HIGH
7.18,17.98,77.6,59.69,2957.08,1198.74,72.48,HIGH
7.17,17.83,78.55,59.6,2916.8,1123.16,72.46,HIGH
7.21,17.98,77.78,61.5,2881.45,1194.53,71.75,HIGH
7.25,18.16,77.71,59.92,2834.27,1141.11,72.09,HIGH
7.26,17.79,77.84,58.49,2866.77,1166.61,72.18,HIGH
7.26,17.89,78.31,59.53,2890.45,1170.53,71.93,HIGH
7.26,17.72,77.32,57.78,2929.46,1212.67,72.34,HIGH
7.27,17.71,77.85,57.04,2901.35,1154.77,72.47,HIGH
7.28,18.16,78.37,55.17,2851.41,1135.17,73.34,HIGH
7.23,17.78,79.31,53.48,2853.34,1155.94,73.87,HIGH
7.19,17.87,79.96,54.24,2891.76,1131.82,74.01,HIGH
7.18,18.23,80.87,54.7,2937.77,1135.82,74.15,HIGH
7.22,18.57,80.12,53.89,2908.15,1183.6,74.41,HIGH
7.18,18.74,81.07,55.74,2931.3,1189.16,74.21,HIGH
7.21,18.25,80.49,55.72,2945.62,1140.21,73.7,HIGH
7.16,17.93,79.83,56.71,2954.38,1184.57,73.47,HIGH
7.11,18.04,78.91,57.49,2912.33,1132.61,73.63,HIGH
7.11,17.83,78.69,56.28,2914.18,1148.66,73.85,HIGH
7.12,17.96,79.21,56.36,2928.4,1148.96,73.85,HIGH
7.15,17.73,78.4,56.31,2890.13,1119.91,73.5,HIGH
7.16,17.65,78.43,57.1,2939.9,1208.74,73.19,HIGH
7.13,18.07,77.9,56.6,2919.13,1148.72,73.8,HIGH
7.09,17.78,77.37,58.12,2891.97,1130.56,73.45,HIGH
7.09,18.06,77.31,57.79,2934.32,1214.57,73.7,HIGH
7.13,18.1,76.45,56.15,2910.08,1213.23,73.99,HIGH
7.15,17.7,75.72,54.37,2917.8,1193.7,74.08,HIGH
7.2,18.02,75.61,53.56,2921.62,1208.03,74.24,HIGH
7.17,18.45,74.71,52.51,2929.77,1136.36,75.04,HIGH
7.17,18.03,74.1,52.74,2965.74,1187.16,74.7,HIGH
7.14,18.14,73.72,51.68,2946.51,1131.62,75.26,HIGH
7.16,17.97,74.49,53.26,2955.67,1186.57,74.57,HIGH
7.17,18.36,75.41,51.44,2923.65,1182.16,75.27,HIGH
7.18,18.84,75.15,52.43,2911.02,1205.87,75.29,HIGH
7.15,19.33,75.67,50.81,2955.94,1138.82,76.29,HIGH
7.11,19.63,75.77,50.53,2941.14,1217.13,76.85,HIGH
7.11,19.36,75.97,51.97,2916.4,1176.82,76.22,HIGH
7.08,18.94,76.22,53.9,2901.0,1116.38,75.57,HIGH
7.12,19.39,75.5,53.0,2855.65,1191.72,75.91,HIGH
7.14,19.13,76.29,52.03,2868.46,1141.42,75.86,HIGH
7.19,19.22,77.13,53.56,2893.03,1112.5,75.16,HIGH
7.23,19.17,76.63,55.07,2875.85,1151.78,74.4,HIGH
7.27,19.22,77.51,54.44,2872.54,1146.59,74.31,HIGH
7.24,19.45,77.03,54.78,2906.28,1163.61,74.6,HIGH
7.25,19.83,77.47,54.46,2866.36,1164.59,74.89,HIGH
7.25,20.03,77.5,54.99,2852.61,1128.63,74.86,HIGH
7.29,20.42,77.29,55.35,2839.93,1181.65,74.76,HIGH
7.25,20.01,77.68,53.62,2791.09,1103.62,75.3,HIGH
7.21,19.73,77.86,54.17,2818.62,1090.32,75.19,HIGH
7.23,20.01,78.23,53.93,2778.16,1099.78,75.28,HIGH
7.27,19.74,78.64,54.29,2754.24,1142.57,74.73,HIGH
7.25,20.18,79.41,53.18,2800.86,1158.12,75.55,HIGH
7.24,20.01,79.33,52.12,2802.35,1080.3,75.77,HIGH
7.24,20.13,79.05,52.25,2831.08,1150.27,75.84,HIGH
7.21,20.55,79.64,51.81,2840.59,1184.35,76.46,HIGH
7.22,20.64,79.98,49.86,2821.93,1115.86,77.01,HIGH
7.26,20.45,80.96,50.82,2811.37,1089.34,76.34,HIGH
7.31,20.7,81.49,49.05,2793.14,1083.54,76.75,HIGH
7.35,20.97,81.77,48.28,2785.36,1075.06,76.89,HIGH
7.3,20.49,81.92,46.55,2822.51,1111.28,77.4,HIGH
7.27,20.81,81.35,45.91,2813.76,1126.88,78.0,HIGH
7.22,21.14,80.4,46.79,2810.62,1111.0,78.28,HIGH
7.18,20.88,80.37,48.34,3000.0,1236.56,77.94,HIGH
7.22,20.93,80.16,50.03,2976.16,1233.8,77.21,HIGH
7.2,20.43,79.76,50.07,2939.29,1211.48,76.99,HIGH
7.2,20.55,78.81,49.4,2905.5,1194.36,77.23,HIGH
7.18,20.15,79.76,51.1,2919.28,1144.02,76.6,HIGH
7.2,19.66,79.68,52.27,2905.47,1153.37,75.78,HIGH
7.15,19.9,79.66,52.42,2901.34,1146.42,76.18,HIGH
7.2,20.29,79.0,52.79,2897.09,1120.11,76.07,HIGH
7.2,20.48,79.18,52.16,2882.71,1180.51,76.33,HIGH
7.18,20.2,80.08,52.84,2866.57,1182.98,76.09,HIGH
7.15,20.02,80.48,53.85,2829.81,1110.68,75.89,HIGH
7.14,20.21,79.55,54.55,2877.33,1178.96,75.88,HIGH
7.11,20.56,79.08,53.91,2852.94,1152.69,76.49,HIGH
7.06,20.32,79.31,53.2,2888.72,1198.4,76.85,HIGH
7.07,20.07,79.35,54.71,2839.16,1182.9,76.15,HIGH
7.08,20.29,79.16,54.91,2848.85,1134.65,76.23,HIGH
7.11,20.22,79.29,56.48,2839.31,1139.95,75.47,HIGH
7.08,20.18,78.61,55.57,2854.68,1184.15,75.92,HIGH
7.04,20.55,79.39,56.9,2811.72,1153.22,76.04,HIGH
7.02,20.91,78.67,58.31,2814.61,1121.23,75.98,HIGH
7.01,21.35,78.48,82.91,2769.34,1080.37,69.01,HIGH
7.02,21.8,78.55,81.65,2779.56,1124.31,69.61,HIGH
7.03,22.27,77.64,80.21,2769.3,1114.59,70.31,HIGH
7.01,22.59,77.45,80.9,2810.74,1119.26,70.49,HIGH
7.05,22.55,77.81,79.02,2817.34,1153.82,70.78,HIGH
7.05,22.42,76.91,78.9,2789.23,1129.32,70.67,HIGH
7.09,22.46,76.82,77.81,2743.61,1075.0,70.79,HIGH
7.05,22.56,76.8,79.44,2705.29,1050.63,70.64,HIGH
7.06,22.17,77.44,80.26,2655.89,1013.99,70.02,HIGH
7.04,22.1,78.39,81.19,2626.34,1095.61,69.85,HIGH
7.05,21.67,78.36,81.57,2593.31,997.31,69.3,HIGH
7.04,22.05,77.9,82.47,2625.19,1022.82,69.43,HIGH
7.03,21.57,77.56,80.79,2657.8,1101.65,69.66,HIGH
6.99,21.24,77.69,80.53,2631.2,1029.43,69.66,HIGH
6.96,21.58,76.89,80.84,2621.23,1059.97,69.58,HIGH
7.01,21.84,77.75,79.66,2620.65,1055.49,70.34,HIGH
7.01,21.43,77.97,79.47,2634.1,1025.31,70.08,HIGH
7.03,21.72,77.32,80.8,2678.05,1041.82,69.78,HIGH
7.04,21.68,77.96,79.69,2663.32,1085.97,70.02,HIGH
7.08,21.8,78.12,78.54,2694.26,1054.69,70.19,HIGH
7.1,21.71,78.78,79.57,2725.38,1065.03,69.67,HIGH
7.07,22.12,77.89,79.5,2747.64,1069.16,70.19,HIGH
7.11,22.35,77.45,81.45,2783.68,1076.48,69.46,HIGH
7.06,22.19,77.39,82.87,2821.11,1088.79,69.25,HIGH
7.11,22.17,77.04,83.97,2855.9,1136.94,68.62,HIGH
7.09,22.46,77.87,84.06,2817.25,1158.87,68.92,HIGH
7.07,22.92,78.26,86.02,2781.75,1094.79,68.77,HIGH
7.02,23.26,78.22,85.38,2750.13,1137.77,69.52,HIGH
7.07,23.15,78.27,85.66,2792.98,1116.05,69.04,HIGH
7.04,23.36,79.25,86.84,2756.05,1052.42,69.03,HIGH
7.03,23.5,79.47,84.88,2769.02,1061.43,69.79,HIGH
7.01,23.05,79.09,84.73,2739.68,1050.3,69.68,HIGH
7.01,22.68,79.82,83.35,2765.37,1124.31,69.81,HIGH
6.97,23.05,79.29,85.19,2788.79,1097.94,69.38,HIGH
7.0,22.77,78.75,84.4,2918.37,1176.08,69.61,HIGH
7.01,22.34,79.57,86.15,2935.94,1168.24,68.76,HIGH
7.04,22.83,79.3,85.31,2924.74,1195.36,69.15,HIGH
7.01,22.58,78.8,86.23,2924.94,1153.26,68.89,HIGH
7.0,22.37,79.39,85.03,2888.53,1156.36,69.12,HIGH
7.03,22.38,80.23,85.0,2926.62,1208.53,68.99,HIGH
7.01,22.36,80.62,83.39,2951.38,1137.66,69.56,HIGH
7.05,21.98,80.84,83.33,2945.49,1176.75,69.06,HIGH
7.03,21.52,81.28,81.97,2920.5,1199.54,69.25,HIGH
7.05,21.25,82.04,82.49,2945.35,1171.57,68.81,HIGH
7.04,20.88,81.69,82.7,3000.0,1378.62,68.52,HIGH
7.07,20.39,80.95,81.49,3000.0,1194.96,68.38,HIGH
7.06,20.87,81.56,80.97,2999.89,1169.93,68.93,HIGH
7.06,20.4,82.22,80.1,2995.3,1199.54,68.87,HIGH
7.02,20.62,82.96,80.51,2981.57,1209.71,69.17,HIGH
6.99,20.3,82.59,79.41,2985.55,1206.04,69.35,HIGH
6.98,20.63,82.22,80.0,2996.6,1156.37,69.34,HIGH
6.99,20.75,81.97,80.31,2973.6,1166.1,69.37,HIGH
7.01,21.03,81.05,78.8,2982.35,1217.06,70.04,HIGH
6.98,21.46,81.44,79.91,2983.57,1186.3,69.95,HIGH
7.01,21.06,82.23,79.82,3000.0,1244.47,69.7,HIGH
6.97,20.75,82.14,79.99,3000.0,1211.94,69.33,HIGH
6.98,20.32,81.88,81.7,3000.0,1213.53,68.56,HIGH
6.97,20.55,82.08,82.75,3000.0,1189.8,68.37,HIGH
6.96,20.23,82.37,80.87,2951.39,1191.71,68.66,HIGH
7.01,20.43,83.17,80.68,2909.06,1168.81,69.03,HIGH
7.05,20.35,83.72,79.92,2934.76,1175.63,68.93,HIGH
7.01,20.18,83.42,80.84,2981.11,1229.37,68.78,HIGH
7.01,20.07,83.52,81.2,3000.0,1254.19,68.65,HIGH
6.99,20.46,83.15,81.49,2958.29,1156.08,68.84,HIGH
7.04,20.62,83.38,80.6,2944.33,1171.74,68.99,HIGH
7.07,20.31,83.79,79.95,2942.34,1221.13,68.76,HIGH
7.08,20.25,82.9,81.07,2914.62,1188.7,68.31,HIGH
7.12,20.03,83.3,82.59,2900.4,1173.3,67.48,HIGH
7.08,20.15,82.33,83.83,2926.72,1192.34,67.45,HIGH
7.08,20.41,81.87,83.96,3000.0,1237.28,67.59,HIGH
7.11,20.81,81.32,83.51,2963.89,1207.16,67.81,HIGH
7.11,21.27,80.8,83.11,2982.72,1158.26,68.22,HIGH
7.12,21.75,80.14,81.84,2966.79,1139.84,68.88,HIGH
7.09,21.86,79.48,81.0,2999.24,1225.52,69.38,HIGH
7.06,21.38,78.64,82.36,3000.0,1199.92,68.83,HIGH
7.03,21.36,77.68,80.83,3000.0,1237.63,69.49,HIGH
6.98,21.75,77.2,79.65,2951.39,1228.13,70.22,HIGH
6.96,22.11,77.56,78.74,2939.95,1147.89,70.57,HIGH
7.01,22.6,77.1,80.07,2963.62,1151.08,70.76,HIGH
6.98,22.38,76.93,81.6,2947.61,1213.13,70.06,HIGH
6.99,21.89,77.58,83.29,2994.8,1151.33,69.24,HIGH
6.94,21.79,77.43,81.73,3000.0,1207.41,69.34,HIGH
6.9,21.94,77.46,81.94,2968.82,1204.99,69.12,HIGH
6.94,21.67,77.54,83.31,2978.96,1185.37,68.8,HIGH
6.98,21.23,76.72,82.3,3000.0,1239.52,69.02,HIGH
7.02,20.88,77.45,83.99,3000.0,1256.3,68.27,HIGH
7.05,21.28,77.23,84.01,3000.0,1212.8,68.34,HIGH
7.1,20.86,76.75,85.58,3000.0,1247.35,67.27,HIGH
7.12,20.72,76.41,86.11,2985.83,1180.07,66.85,HIGH
7.09,20.86,75.89,84.29,2962.4,1171.71,67.69,HIGH
7.06,20.84,75.36,85.03,3000.0,1197.09,67.65,HIGH
7.03,20.89,74.96,87.02,3000.0,1251.58,67.32,HIGH
7.07,20.65,75.9,85.92,2980.6,1142.27,67.19,HIGH
7.03,20.63,75.62,87.8,2987.33,1187.69,66.9,HIGH
7.05,20.43,75.79,3.55,2957.87,1172.57,91.9,HIGH
7.07,20.18,75.12,3.52,2910.3,1162.66,91.59,HIGH
7.12,20.17,74.14,3.26,2953.85,1164.5,91.38,HIGH
7.15,20.27,74.3,2.0,2917.29,1135.08,91.61,HIGH
7.13,20.69,75.27,1.79,2897.2,1185.0,92.07,HIGH
7.13,20.88,75.2,2.56,2917.96,1198.09,92.02,HIGH
7.13,20.99,75.6,0.6,2923.22,1124.73,92.67,HIGH
7.12,20.54,75.26,1.07,3000.0,1262.05,92.27,HIGH
7.13,20.74,74.8,0.0,3000.0,1172.93,92.66,HIGH
7.17,20.99,73.94,0.82,2981.82,1175.3,92.31,HIGH
7.19,21.21,74.93,1.12,2988.87,1212.05,92.26,HIGH
7.18,21.1,74.74,0.0,2982.84,1148.97,92.61,HIGH
7.22,21.11,74.59,0.0,3000.0,1223.16,92.3,HIGH
7.27,21.5,75.55,1.26,3000.0,1174.01,91.9,HIGH
7.29,21.67,74.9,2.87,3000.0,1212.15,91.37,HIGH
7.28,21.45,75.12,3.98,3000.0,1209.02,90.99,HIGH
7.33,21.12,75.69,4.01,2956.45,1206.13,90.43,HIGH
7.34,21.58,75.91,4.66,2909.71,1168.78,90.43,HIGH
7.37,21.35,76.13,4.46,2871.23,1159.43,90.19,HIGH
7.41,21.68,76.61,4.41,2881.92,1144.89,90.12,HIGH
7.45,21.66,75.83,4.86,2928.68,1193.94,89.73,HIGH
7.5,21.29,75.37,3.34,2957.28,1166.72,89.61,HIGH
7.51,21.31,76.24,4.62,2970.53,1208.46,89.16,HIGH
7.53,21.15,75.8,4.32,2991.66,1223.08,89.04,HIGH
7.56,20.96,76.4,2.44,2972.5,1186.79,89.24,HIGH
7.54,21.06,76.33,2.14,3000.0,1242.82,89.56,HIGH
7.53,20.72,76.27,3.16,2966.45,1173.75,89.09,HIGH
7.51,20.42,75.6,4.95,2994.33,1221.15,88.46,HIGH
7.53,20.87,76.53,2.97,3000.0,1165.67,89.2,HIGH
7.54,20.89,75.56,2.35,3000.0,1245.65,89.35,HIGH
7.51,20.51,74.78,1.54,2997.08,1221.16,89.53,HIGH
7.48,20.51,74.67,1.3,3000.0,1225.13,89.77,HIGH
7.52,20.09,75.34,2.01,3000.0,1191.94,89.0,HIGH
7.57,20.49,74.69,3.62,3000.0,1219.41,88.51,HIGH
7.62,20.71,73.71,4.64,2978.83,1173.49,88.04,HIGH
7.61,20.88,73.58,4.85,2944.49,1208.83,88.16,HIGH
7.6,21.02,74.49,6.08,2966.27,1203.03,87.95,HIGH
7.62,20.86,75.46,7.82,3000.0,1202.51,87.18,HIGH
7.6,21.11,76.04,8.53,3000.0,1408.28,87.25,HIGH
7.55,21.43,75.67,8.05,2951.94,1133.71,87.95,HIGH
7.53,21.76,75.19,6.92,2964.87,1234.0,88.66,HIGH
7.58,21.54,74.9,5.58,2985.33,1161.04,88.59,HIGH
7.56,21.41,75.04,4.04,2969.2,1141.46,89.11,HIGH
7.51,21.79,75.87,4.56,3000.0,1205.67,89.5,HIGH
7.52,21.9,76.76,3.27,3000.0,1294.89,89.9,HIGH
7.52,22.21,77.59,2.01,3000.0,1259.53,90.5,HIGH
7.54,21.76,77.27,3.37,3000.0,1187.13,89.68,HIGH
7.55,21.45,78.18,5.3,2994.89,1234.28,88.8,HIGH
7.59,21.73,77.31,3.93,3000.0,1173.07,89.12,HIGH
7.58,21.99,78.05,2.42,2973.55,1149.14,89.84,HIGH
7.57,21.55,78.92,0.75,3000.0,1226.33,90.12,HIGH
7.57,21.11,79.5,0.0,3000.0,1258.04,90.04,HIGH
7.61,20.9,79.59,0.64,2997.23,1155.17,89.42,HIGH
7.61,20.68,80.1,0.0,3000.0,1231.21,89.46,HIGH
7.57,20.9,80.59,0.98,3000.0,1162.26,89.58,HIGH
7.57,20.87,81.31,0.0,3000.0,1170.4,89.85,HIGH
7.52,21.25,82.03,0.0,3000.0,1208.36,90.43,HIGH
7.49,20.81,81.37,0.0,3000.0,1255.95,90.31,HIGH
7.54,20.43,81.83,0.0,2970.9,1152.76,89.74,HIGH
7.57,20.55,80.94,0.0,2950.5,1189.21,89.62,HIGH
7.53,20.55,80.79,0.65,2903.94,1196.76,89.67,HIGH
7.55,20.27,80.43,0.41,2871.96,1108.38,89.41,HIGH
7.55,19.94,79.53,0.0,2919.05,1181.81,89.32,HIGH
7.54,19.92,79.08,0.24,2927.08,1202.59,89.33,HIGH
7.51,19.95,79.49,0.0,2942.33,1219.33,89.59,HIGH
7.54,19.8,79.5,0.0,2920.24,1137.07,89.26,HIGH
7.55,19.39,79.12,1.93,2944.58,1212.72,88.39,HIGH
7.54,19.69,78.62,1.32,2907.81,1128.94,88.84,HIGH
7.57,19.8,78.3,0.0,2914.12,1162.08,89.08,HIGH
7.58,19.39,78.69,0.0,2902.29,1191.53,88.75,HIGH
7.56,19.7,79.16,0.6,2909.11,1207.96,88.95,HIGH
7.53,19.97,79.02,2.27,2951.66,1170.64,88.79,HIGH
7.52,19.76,79.85,2.31,2998.63,1181.74,88.73,HIGH
7.49,19.81,79.4,2.28,3000.0,1250.49,88.98,HIGH
7.52,19.76,78.83,3.66,2951.11,1170.49,88.33,HIGH
7.53,19.54,77.89,1.79,2982.82,1182.08,88.68,HIGH
7.51,19.71,77.43,58.66,3000.0,1243.34,71.8,HIGH
7.49,19.29,76.65,58.82,3000.0,1215.58,71.63,HIGH
7.48,19.13,77.33,59.75,2969.54,1233.33,71.33,HIGH
7.43,19.42,77.12,60.97,3000.0,1169.19,71.48,HIGH
7.47,19.06,76.41,62.03,3000.0,1166.57,70.62,HIGH
7.46,19.48,77.15,62.15,3000.0,1174.07,70.97,HIGH
7.48,19.85,76.91,61.71,3000.0,1252.51,71.2,HIGH
7.49,20.34,77.33,61.79,2997.21,1243.98,71.48,HIGH
7.53,19.89,77.07,61.7,2948.31,1176.05,70.92,HIGH
7.5,19.92,76.65,62.69,2904.86,1139.65,70.84,HIGH
7.53,19.56,76.26,64.69,2918.07,1192.48,69.79,HIGH
7.49,19.71,76.31,63.48,2872.97,1135.0,70.55,HIGH
7.51,19.72,76.77,58.29,2891.12,1127.22,71.96,HIGH
7.48,19.91,76.76,58.16,3000.0,1219.06,72.3,HIGH
7.5,19.48,77.34,58.7,3000.0,1186.47,71.7,HIGH
7.48,19.06,77.47,59.14,3000.0,1236.53,71.46,HIGH
7.43,19.47,77.97,58.22,2950.26,1154.55,72.35,HIGH
7.46,19.35,77.08,56.49,2940.89,1186.73,72.53,HIGH
7.5,18.87,77.69,54.81,2984.09,1175.46,72.49,HIGH
7.51,18.71,77.94,55.98,3000.0,1328.43,71.96,HIGH
7.5,18.71,77.24,57.47,3000.0,1222.18,71.52,HIGH
7.51,18.32,76.28,57.97,3000.0,1169.81,71.06,HIGH
7.49,18.08,76.19,58.65,2978.62,1168.13,70.86,HIGH
7.48,17.81,75.28,59.85,2979.84,1158.16,70.37,HIGH
7.5,17.73,74.4,61.46,2970.98,1172.28,69.67,HIGH
7.52,17.25,73.93,63.17,3000.0,1180.73,68.69,HIGH
7.54,17.3,74.51,61.8,3000.0,1178.34,69.0,HIGH
7.58,17.27,75.22,60.07,2959.89,1145.99,69.23,HIGH
7.55,17.13,75.34,58.64,2948.82,1142.2,69.74,HIGH
7.5,17.34,75.3,58.52,2945.51,1206.97,70.25,HIGH
7.5,17.14,75.36,56.89,2916.55,1188.34,70.64,HIGH
7.49,17.56,74.94,56.74,2947.34,1211.99,71.03,HIGH
7.51,17.12,75.06,58.03,2937.99,1173.27,70.22,HIGH
7.55,17.14,75.41,59.78,2924.51,1181.66,69.46,HIGH
7.51,16.93,74.53,60.74,2886.4,1161.28,69.25,HIGH
7.55,16.71,73.99,58.91,2912.39,1194.71,69.37,HIGH
7.54,17.13,74.89,60.61,2936.32,1132.05,69.25,HIGH
7.58,17.16,74.66,60.08,2924.46,1153.58,69.16,HIGH
7.6,17.51,74.89,60.04,2876.42,1128.28,69.27,HIGH
7.64,17.21,74.84,58.69,2846.23,1127.56,69.19,HIGH
7.62,17.41,75.52,58.91,2863.9,1107.53,69.43,HIGH
7.62,17.91,76.37,60.06,2879.54,1181.0,69.42,HIGH
7.66,17.95,77.26,59.78,2841.64,1128.01,69.27,HIGH
7.66,18.13,77.27,61.53,2883.76,1112.78,68.9,HIGH
7.64,18.33,77.98,59.55,2847.76,1179.26,69.72,HIGH
7.64,18.05,77.66,59.88,3000.0,1348.55,69.44,HIGH
7.6,17.83,77.79,61.82,3000.0,1177.17,68.98,HIGH
7.65,17.94,76.91,63.34,2975.64,1234.09,68.29,HIGH
7.62,18.15,77.11,61.87,2930.39,1146.61,69.09,HIGH
7.66,18.46,77.68,63.09,2914.52,1195.67,68.67,HIGH
7.68,18.89,78.27,64.45,2913.67,1139.81,68.41,HIGH
7.69,19.34,78.84,66.04,2896.59,1200.97,68.16,HIGH
7.69,18.91,78.01,64.21,2900.52,1153.86,68.4,HIGH
7.72,18.53,78.61,65.67,2890.03,1107.38,67.55,HIGH
7.72,18.33,78.61,63.99,2899.36,1157.96,67.86,HIGH
7.68,18.66,79.12,65.66,2878.48,1166.41,67.9,HIGH
7.65,19.04,79.0,66.63,2858.78,1144.4,68.08,HIGH
7.67,19.07,79.08,68.19,2896.06,1148.98,67.49,HIGH
7.7,18.82,78.52,68.47,2902.22,1142.68,67.03,HIGH
7.7,19.04,78.12,70.21,2854.99,1097.67,66.65,HIGH
7.73,19.31,79.01,71.29,3000.0,1290.95,66.28,HIGH
7.74,19.29,79.53,70.0,2958.39,1177.8,66.64,HIGH
7.72,19.25,80.25,69.19,2968.46,1200.33,66.94,HIGH
7.77,19.24,81.16,67.5,2928.16,1188.66,67.15,HIGH
7.73,18.97,80.29,68.73,2943.71,1185.35,66.87,HIGH
7.75,18.74,81.14,67.09,2920.45,1122.78,67.02,HIGH
7.75,18.84,80.2,67.39,2895.72,1142.92,67.04,HIGH
7.71,18.58,79.65,68.07,2904.29,1211.66,66.92,HIGH
7.68,18.29,80.53,69.22,2876.94,1173.55,66.55,HIGH
7.69,17.87,81.23,68.53,2869.62,1120.65,66.41,HIGH
7.64,18.33,81.83,67.04,2843.65,1097.49,67.47,HIGH
7.63,18.36,82.57,66.99,2841.03,1093.76,67.57,HIGH
7.59,18.4,81.63,66.12,2852.09,1099.56,68.11,HIGH
7.6,18.72,81.14,67.48,2857.04,1157.79,67.89,HIGH
7.62,18.35,81.42,65.75,2886.35,1157.34,68.02,HIGH
7.58,18.45,81.98,66.82,2854.86,1137.16,68.04,HIGH
7.62,18.74,81.36,65.01,2901.39,1173.68,68.55,HIGH
7.6,18.73,81.31,64.43,2928.56,1130.33,68.79,HIGH
7.6,18.46,81.85,64.69,3000.0,1265.32,68.57,HIGH
7.62,18.61,82.6,65.02,2982.05,1212.08,68.46,HIGH
7.66,18.48,82.88,65.51,3000.0,1218.33,67.92,HIGH
7.66,18.34,82.58,65.51,3000.0,1194.66,67.83,HIGH
7.65,18.79,81.72,64.87,2997.05,1212.76,68.37,HIGH
7.64,19.03,81.54,66.58,2956.17,1140.59,68.15,HIGH
7.68,18.67,81.19,66.61,2936.33,1134.91,67.57,HIGH
7.72,19.11,81.25,64.91,3000.0,1267.4,68.12,HIGH
7.68,19.12,80.93,63.31,2981.83,1150.96,68.87,HIGH
7.67,19.43,80.45,61.58,3000.0,1249.77,69.71,HIGH
7.72,19.77,79.98,62.75,2963.17,1174.24,69.27,HIGH
7.71,19.33,79.48,63.71,2994.05,1171.78,68.76,HIGH
7.66,18.92,80.31,63.12,3000.0,1183.21,68.95,HIGH
7.65,18.53,80.14,61.65,2994.09,1156.71,69.21,HIGH
7.63,18.37,80.49,63.09,3000.0,1208.96,68.75,HIGH
7.62,18.55,80.48,63.32,3000.0,1189.29,68.88,HIGH
7.59,18.65,81.01,64.66,2989.47,1190.88,68.74,HIGH
7.6,18.53,81.44,63.32,3000.0,1204.23,69.01,HIGH
7.62,18.27,80.57,62.49,2975.04,1204.14,68.92,HIGH
7.62,18.61,80.56,60.63,2947.49,1200.0,69.73,HIGH
7.65,18.62,80.99,60.81,2927.94,1129.41,69.52,HIGH
7.66,18.22,81.83,59.09,2924.73,1177.25,69.69,HIGH
7.62,17.81,80.9,57.26,3000.0,1316.87,70.21,HIGH
7.64,18.26,80.65,57.58,2953.61,1149.18,70.25,HIGH
7.62,18.75,81.47,58.24,2973.78,1223.33,70.57,HIGH
7.59,18.42,81.9,57.6,2982.64,1156.04,70.7,HIGH
7.62,18.67,81.86,58.61,2998.6,1159.28,70.36,HIGH
7.64,18.91,82.48,60.58,2982.18,1159.52,69.87,HIGH
7.63,18.5,82.94,58.77,2950.5,1191.74,70.18,HIGH
7.63,18.36,82.75,57.8,2923.44,1156.15,70.35,HIGH
7.64,18.43,83.64,59.28,2950.18,1134.61,69.91,HIGH
7.65,18.73,83.25,59.92,2959.43,1212.46,69.82,HIGH
7.64,18.58,82.96,58.28,2966.32,1211.45,70.27,HIGH
7.64,18.75,82.06,59.85,3000.0,1233.92,69.93,HIGH
7.6,19.04,81.49,59.42,2967.7,1214.69,70.55,HIGH
7.63,18.73,80.72,61.24,2938.09,1140.62,69.57,HIGH
7.62,18.98,81.68,61.4,2968.39,1236.18,69.76,HIGH
7.63,18.49,82.21,62.47,2967.15,1168.38,69.05,HIGH
7.66,18.56,83.15,62.89,2996.35,1204.26,68.77,HIGH
7.64,18.62,83.64,60.95,2998.94,1223.58,69.5,HIGH
7.62,18.6,84.49,61.61,3000.0,1168.36,69.47,HIGH
7.58,18.92,84.64,63.52,2979.28,1160.67,69.36,HIGH
7.54,18.8,85.31,61.83,2991.45,1159.8,70.07,HIGH
7.55,18.99,85.08,63.43,3000.0,1238.3,69.61,HIGH
7.56,19.12,84.99,64.35,2966.14,1184.93,69.38,HIGH
7.53,19.35,85.13,64.8,2949.34,1136.47,69.64,HIGH
7.56,19.25,85.54,66.16,2920.11,1170.63,68.96,HIGH
7.51,19.28,85.15,64.21,2900.4,1199.54,69.88,HIGH
7.48,19.47,85.18,64.01,2879.28,1159.68,70.25,HIGH
7.49,19.87,85.03,63.21,2876.44,1148.14,70.73,HIGH
